,m,distribution,draw,trueEnt,naive,mean,1smin,1smax,2smin,2smax,samp,N
6466,4.0,2.0,6.0,1.9222742091828895,1.4854752972273346,1.6485171642365892,1.4490224995673064,1.8141709450076293,1.4000000000000004,2.2490224995673063,1000.0,10.0
6467,4.0,2.0,7.0,1.9222742091828895,1.8954618442383222,2.1459122537548216,1.9444843438056287,2.4199730940219757,1.8199730940219754,2.6341440390296045,1000.0,10.0
6468,4.0,2.0,8.0,1.9222742091828895,1.370950594454669,1.5418610804827455,1.2564258916820032,1.8606102896786447,1.170950594454669,2.2729055953200565,1000.0,10.0
6469,4.0,2.0,9.0,1.9222742091828895,1.8464393446710157,2.083452188619791,1.8464393446710157,2.33191464189835,1.7219280948873623,2.770950594454668,1000.0,10.0
6470,4.0,2.0,0.0,1.9222742091828895,1.6767370300521327,1.8994115595912973,1.563544984794266,2.112803528427577,1.417214032572738,2.5081231234818286,1000.0,11.0
6471,4.0,2.0,1.0,1.9222742091828895,1.617189572592715,1.8459061900267153,1.5485634360323997,2.1385838901844965,1.3667452542142178,2.550340709546388,1000.0,11.0
6472,4.0,2.0,2.0,1.9222742091828895,1.980825936229079,2.2032990294468413,2.025391844926631,2.4221671155266558,1.980825936229079,2.7209813407814694,1000.0,11.0
6473,4.0,2.0,3.0,1.9222742091828895,1.617189572592715,1.8385211933702108,1.4444500698754306,2.1385838901844965,1.2981191176539026,2.550340709546388,1000.0,11.0
6474,4.0,2.0,4.0,1.9222742091828895,1.4353713907745334,1.5755164518667641,1.3758239333151159,1.774947526548133,1.2981191176539029,2.186704345910025,1000.0,11.0
6475,4.0,2.0,5.0,1.9222742091828895,1.4911148500551858,1.7036367807569912,1.305492670058239,2.116373082653148,1.1236744882400573,2.5427327131888586,1000.0,11.0
6476,4.0,2.0,6.0,1.9222742091828895,1.9362600275315274,2.1668706089491505,1.9362600275315274,2.381405205007869,1.8916941188339758,2.776724800062121,1000.0,11.0
6477,4.0,2.0,7.0,1.9222742091828895,1.980825936229079,2.1986675735917007,2.025391844926631,2.4221671155266558,1.980825936229079,2.652355204221154,1000.0,11.0
6478,4.0,2.0,8.0,1.9222742091828895,1.7899290753099995,2.011329807043249,1.7213029387496845,2.2705614823829947,1.59903221439092,2.6341978460193585,1000.0,11.0
6479,4.0,2.0,9.0,1.9222742091828895,1.8585552118703144,2.091306659324302,1.8494765327694165,2.394931078223962,1.780850396209101,2.851253806283405,1000.0,11.0
6480,4.0,2.0,0.0,1.9222742091828895,1.8553885422075338,2.0527980640117027,1.8553885422075336,2.251629167387823,1.751629167387823,2.5220552088742,1000.0,12.0
6481,4.0,2.0,1.0,1.9222742091828895,1.784159127851422,1.9939785316930598,1.7433070448786665,2.2433070448786667,1.6091703386755993,2.588449499051691,1000.0,12.0
6482,4.0,2.0,2.0,1.9222742091828895,1.784159127851422,1.9897136603299161,1.7433070448786665,2.2433070448786667,1.6091703386755993,2.588449499051691,1000.0,12.0
6483,4.0,2.0,3.0,1.9222742091828895,1.887918502671133,2.0969239966917677,1.8575411712877763,2.3575411712877763,1.8166890883150213,2.7349849223695104,1000.0,12.0
6484,4.0,2.0,4.0,1.9222742091828895,1.7295739585136223,1.9423918339849138,1.6341367062030672,2.2075187496394215,1.5,2.6478697925681116,1000.0,12.0
6485,4.0,2.0,5.0,1.9222742091828895,1.9591479170272446,2.1616838203230824,1.9591479170272446,2.3637106647166894,1.9591479170272446,2.6376237045336017,1000.0,12.0
6486,4.0,2.0,6.0,1.9222742091828895,1.9182958340544896,2.1152276055933577,1.9182958340544896,2.3532359131272917,1.8774437510817346,2.6478697925681116,1000.0,12.0
6487,4.0,2.0,7.0,1.9222742091828895,1.7295739585136223,1.936855946860574,1.6341367062030672,2.2075187496394215,1.5,2.6478697925681116,1000.0,12.0
6488,4.0,2.0,8.0,1.9222742091828895,1.7924812503605783,2.007567454964373,1.7295739585136225,2.3042903712002696,1.625814583693912,2.768273412406136,1000.0,12.0
6489,4.0,2.0,9.0,1.9222742091828895,1.887918502671133,2.0904393525411953,1.887918502671133,2.3575411712877763,1.8166890883150213,2.7349849223695104,1000.0,12.0
6490,4.0,2.0,0.0,1.9222742091828895,1.8262452584026092,1.9976018765693782,1.7982046448179723,2.195224603181831,1.7024267603690084,2.5123748382906093,1000.0,13.0
6491,4.0,2.0,1.0,1.9222742091828895,1.2957378005380122,1.4101067647302479,1.1719193025044115,1.6302389963531483,1.04289499455317,1.818247252551107,1000.0,13.0
6492,4.0,2.0,2.0,1.9222742091828895,1.6143308351592656,1.7829781329639531,1.490512337125665,1.9897604137159004,1.306638527466958,2.3381700300990396,1000.0,13.0
6493,4.0,2.0,3.0,1.9222742091828895,0.9612366047228761,1.014725703437191,0.9267457573608268,1.1431233721536678,0.9267457573608268,1.3030910147669887,1000.0,13.0
6494,4.0,2.0,4.0,1.9222742091828895,1.4572659136233872,1.5698905344646836,1.388296917297252,1.7744161487321652,1.3379106071392832,2.13518198995469,1000.0,13.0
6495,4.0,2.0,5.0,1.9222742091828895,1.760495029766198,1.946260459602003,1.694744801129787,2.225252258994384,1.5709263030961864,2.55975345480952,1000.0,13.0
6496,4.0,2.0,6.0,1.9222742091828895,1.3346791410515948,1.4526246429706666,1.2088736007900782,1.678094021567761,1.1207776755803351,2.049976087424426,1000.0,13.0
6497,4.0,2.0,7.0,1.9222742091828895,1.2957378005380122,1.411445584717895,1.1719193025044115,1.6302389963531483,1.065240691126502,1.818247252551107,1000.0,13.0
6498,4.0,2.0,8.0,1.9222742091828895,1.922023142851573,2.104036802684786,1.922023142851573,2.2974527214082077,1.8562729142151622,2.548308485165134,1000.0,13.0
6499,4.0,2.0,9.0,1.9222742091828895,1.6691803368667308,1.8491078555047544,1.5625017254888216,2.1401767258216626,1.4163375308818886,2.5590108364413773,1000.0,13.0
6500,4.0,2.0,0.0,1.9222742091828895,1.8423709931771082,2.0137721598387093,1.8073549220576037,2.253181702070901,1.6995138503199654,2.5359071320733,1000.0,14.0
6501,4.0,2.0,1.0,1.9222742091828895,1.9591904234199453,2.140400151509078,1.9942064945394495,2.3409745639875457,1.9331527108056397,2.6225444575487273,1000.0,14.0
6502,4.0,2.0,2.0,1.9222742091828895,1.8092000326978117,1.9810398526666366,1.783162320083506,2.186839781112308,1.6942257130951823,2.3545908915120775,1000.0,14.0
6503,4.0,2.0,3.0,1.9222742091828895,1.8773870642966126,2.0463668616166726,1.8305997762927841,2.2621600605760994,1.7695459925589743,2.605939274312309,1000.0,14.0
6504,4.0,2.0,4.0,1.9222742091828895,1.924174352300441,2.0969052727201882,1.924174352300441,2.29169199713806,1.8631205685666312,2.5566567074628233,1000.0,14.0
6505,4.0,2.0,5.0,1.9222742091828895,1.8773870642966126,2.0525127297434356,1.8305997762927841,2.2709424217485363,1.7695459925589743,2.6598598101811284,1000.0,14.0
6506,4.0,2.0,6.0,1.9222742091828895,1.8352377453121174,2.0095713731954756,1.807354922057604,2.2216598548990505,1.720263425709488,2.4066663167406883,1000.0,14.0
6507,4.0,2.0,7.0,1.9222742091828895,1.7244078178625921,1.9078852286680517,1.6396156030273725,2.1617616076064574,1.5246412834247431,2.5024426997397424,1000.0,14.0
6508,4.0,2.0,8.0,1.9222742091828895,1.9502120649147467,2.1107288430652984,1.9762497775290524,2.3087513512471665,1.9151959937952425,2.4866245652238135,1000.0,14.0
6509,4.0,2.0,9.0,1.9222742091828895,1.5216406363433184,1.693491799204322,1.3787834934861756,1.9483669542745399,1.180160704120006,2.2936860154271574,1000.0,14.0
6510,4.0,2.0,0.0,1.9222742091828895,1.965596230357602,2.118212748636406,1.998277896735806,2.2417101936960213,1.9412943652509165,2.5055872616982606,1000.0,15.0
6511,4.0,2.0,1.0,1.9222742091828895,1.965596230357602,2.117679961587093,1.9982778967358061,2.2417101936960213,1.9412943652509167,2.5017191623553634,1000.0,15.0
6512,4.0,2.0,2.0,1.9222742091828895,1.8062389286533893,1.9505608698703025,1.7802149602825101,2.1559130951758245,1.6468816269491766,2.381518294192768,1000.0,15.0
6513,4.0,2.0,3.0,1.9222742091828895,1.8062389286533898,1.9690430969803956,1.7830045589469388,2.183004558946939,1.6468816269491775,2.381518294192769,1000.0,15.0
6514,4.0,2.0,4.0,1.9222742091828895,1.565596230357602,1.666615885915398,1.565596230357602,1.7602418662605357,1.5462299599940479,1.9722539283649276,1000.0,15.0
6515,4.0,2.0,5.0,1.9222742091828895,1.965596230357602,2.11536159388786,1.965596230357602,2.2417101936960213,1.9412943652509165,2.5055872616982606,1000.0,15.0
6516,4.0,2.0,6.0,1.9222742091828895,1.7232314287976207,1.878994673217114,1.6169895592354007,2.1735572622751853,1.4808666272376394,2.5408755958969813,1000.0,15.0
6517,4.0,2.0,7.0,1.9222742091828895,1.8062389286533898,1.9644830223457144,1.7830045589469388,2.1559130951758254,1.6468816269491775,2.381518294192769,1000.0,15.0
6518,4.0,2.0,8.0,1.9222742091828895,1.8294732983598407,1.99029031716894,1.7697001682105236,2.2294732983598404,1.6933503663620795,2.6059650215894123,1000.0,15.0
6519,4.0,2.0,9.0,1.9222742091828895,1.7232314287976207,1.883127000854695,1.6169895592354007,2.1735572622751853,1.4808666272376394,2.5408755958969813,1000.0,15.0
6520,4.0,2.0,0.0,1.9222742091828895,1.9056390622295662,2.0573281348055907,1.905639062229566,2.25,1.8340611229966501,2.444963467422734,1000.0,16.0
6521,4.0,2.0,1.0,1.9222742091828895,1.6774212838293645,1.8285784593665964,1.5907449120848132,2.0830603460589305,1.4492035054291628,2.366143159370232,1000.0,16.0
6522,4.0,2.0,2.0,1.9222742091828895,1.6697367178034823,1.8226007062022296,1.5588343733773982,2.1400131423053237,1.4338343733773984,2.471080706596602,1000.0,16.0
6523,4.0,2.0,3.0,1.9222742091828895,1.5016144718101814,1.6694697510759926,1.3538314732726635,1.989131288046447,1.1536271909057814,2.3346645004207662,1000.0,16.0
6524,4.0,2.0,4.0,1.9222742091828895,1.0140976555739158,1.1210694842508806,0.8287350178461905,1.3596308679482352,0.6084585933443494,1.690905244530818,1000.0,16.0
6525,4.0,2.0,5.0,1.9222742091828895,1.771782221599798,1.9267979977827714,1.7385279106223306,2.1238277253961138,1.6072863187404633,2.345372032156499,1000.0,16.0
6526,4.0,2.0,6.0,1.9222742091828895,1.8496017527145814,2.0144582796790167,1.7935644431995965,2.22198650396668,1.7219865039666804,2.5129253809700303,1000.0,16.0
6527,4.0,2.0,7.0,1.9222742091828895,1.9362781244591327,2.090603399112672,1.9362781244591327,2.25,1.895339247455783,2.5062415918818672,1000.0,16.0
6528,4.0,2.0,8.0,1.9222742091828895,1.8828560636920488,2.025339714530665,1.8419171866886992,2.222147684184501,1.7884951259216153,2.4939299057842996,1000.0,16.0
6529,4.0,2.0,9.0,1.9222742091828895,1.8496017527145814,1.9968364513928158,1.816347441737114,2.197589033618981,1.7219865039666804,2.4997432121275214,1000.0,16.0
6530,4.0,2.0,0.0,1.9222742091828895,1.9328045775391227,2.0713909018472325,1.9328045775391227,2.207732720228286,1.8728310476183068,2.4863286677871854,1000.0,17.0
6531,4.0,2.0,1.0,1.9222742091828895,1.9039678130877662,2.037084151190684,1.8868799274728651,2.228072225106998,1.836600340868551,2.4248356349861986,1000.0,17.0
6532,4.0,2.0,2.0,1.9222742091828895,1.7921951936824645,1.929263021797609,1.733163571467737,2.1007312229669663,1.6301429876728486,2.331092808901886,1000.0,17.0
6533,4.0,2.0,3.0,1.9222742091828895,1.9015064025015063,2.045239958785912,1.8702082274638898,2.2290238433527065,1.831677519696031,2.5134042466548614,1000.0,17.0
6534,4.0,2.0,4.0,1.9222742091828895,1.7394541964918904,1.8852155972597278,1.6711448165665863,2.095808401794447,1.546103815444658,2.3193536406050494,1000.0,17.0
6535,4.0,2.0,5.0,1.9222742091828895,1.9713352853069814,2.111261597231274,1.9884231709218825,2.2295917279871693,1.9498924631540242,2.4960226111036876,1000.0,17.0
6536,4.0,2.0,6.0,1.9222742091828895,1.7574839898128802,1.8927494881452582,1.6637411637285684,2.1128865768697285,1.56072057993368,2.4286551388844724,1000.0,17.0
6537,4.0,2.0,7.0,1.9222742091828895,1.7838593436779768,1.9278869139768506,1.7022815820360462,2.1656372845999217,1.6134712876638733,2.40163162724956,1000.0,17.0
6538,4.0,2.0,8.0,1.9222742091828895,1.9039678130877662,2.0468850879787364,1.8868799274728651,2.2339466645252264,1.836600340868551,2.4295167734552088,1000.0,17.0
6539,4.0,2.0,9.0,1.9222742091828895,1.9328045775391227,2.059736986865164,1.911361755386165,2.207732720228286,1.8728310476183068,2.4635277523222134,1000.0,17.0
6540,4.0,2.0,0.0,1.9222742091828895,1.9182958340544893,2.0534131188045803,1.9114651086981498,2.2207871361687275,1.8616541669070517,2.4849475529555862,1000.0,18.0
6541,4.0,2.0,1.0,1.9222742091828895,1.8163401138534077,1.9430984704074694,1.7550399445333944,2.132407882098407,1.6779942807604595,2.399455439486596,1000.0,18.0
6542,4.0,2.0,2.0,1.9222742091828895,1.877640283173421,2.0096010891617277,1.850405561191584,2.1869623106439984,1.7803430651449152,2.4036364511934503,1000.0,18.0
6543,4.0,2.0,3.0,1.9222742091828895,1.7924812503605778,1.9269605828394802,1.7073222175477347,2.1696935506940607,1.6302765537747999,2.462848823612047,1000.0,18.0
6544,4.0,2.0,4.0,1.9222742091828895,1.7924812503605778,1.929678541519572,1.7073222175477347,2.1696935506940607,1.6302765537747999,2.449992526117215,1000.0,18.0
6545,4.0,2.0,5.0,1.9222742091828895,1.9251265594108289,2.0529496480825244,1.895567171875302,2.1925103923167697,1.859177058983436,2.4681508655673476,1000.0,18.0
6546,4.0,2.0,6.0,1.9222742091828895,1.9071996707089476,2.035694864003288,1.8961035073634058,2.2022021187149026,1.8233232815796734,2.432297088163585,1000.0,18.0
6547,4.0,2.0,7.0,1.9222742091828895,1.9182958340544893,2.054005471178887,1.881905721162623,2.2207871361687275,1.8616541669070517,2.4849475529555862,1000.0,18.0
6548,4.0,2.0,8.0,1.9222742091828895,1.765246528378741,1.8997365332209597,1.6892428864759275,2.119645181951119,1.5758071098111264,2.4083793796483737,1000.0,18.0
6549,4.0,2.0,9.0,1.9222742091828895,1.9048750051552579,2.0314744026625418,1.8846234508996869,2.1939454783702645,1.818673950472294,2.4276477570562056,1000.0,18.0
6550,4.0,2.0,0.0,1.9222742091828895,1.8710191208788396,1.9931560294083464,1.8430154905820249,2.164061041640439,1.7635536482490282,2.4185066656476306,1000.0,19.0
6551,4.0,2.0,1.0,1.9222742091828895,1.8129452762598801,1.9464998677255039,1.7548714316409206,2.154536065505831,1.6665916419900713,2.4150805264137274,1000.0,19.0
6552,4.0,2.0,2.0,1.9222742091828895,1.8248169862168615,1.956761889097724,1.7633256907415509,2.140606459901072,1.671149378925072,2.4599020556129902,1000.0,19.0
6553,4.0,2.0,3.0,1.9222742091828895,1.7142977509479207,1.8431576963218264,1.6422943007242026,2.0447877664317584,1.497300221662967,2.2611587786091407,1000.0,19.0
6554,4.0,2.0,4.0,1.9222742091828895,1.8248169862168615,1.9449165496731136,1.7572268538408464,2.1253172990877394,1.671149378925072,2.43882394632769,1000.0,19.0
6555,4.0,2.0,5.0,1.9222742091828895,1.8129452762598801,1.9450494284581938,1.752669116905846,2.154536065505831,1.6665916419900713,2.4103573201372877,1000.0,19.0
6556,4.0,2.0,6.0,1.9222742091828895,1.978484593508651,2.097273788203309,1.997670276487613,2.1986716161424775,1.9631954326953185,2.4275408553844127,1000.0,19.0
6557,4.0,2.0,7.0,1.9222742091828895,1.8732214356139143,1.9976002945280416,1.8474201200521743,2.1684656711105883,1.7679582777191776,2.434012068879893,1000.0,19.0
6558,4.0,2.0,8.0,1.9222742091828895,1.4029934184430446,1.4880110821067885,1.2969593243534379,1.6385501135993887,1.2376703436132022,1.8927038727209904,1000.0,19.0
6559,4.0,2.0,9.0,1.9222742091828895,1.6798229071556263,1.7918775436284384,1.5733446131396138,1.9991185028675442,1.4606230631355983,2.1922090910245524,1000.0,19.0
6560,4.0,2.0,0.0,1.9222742091828895,1.739353872167201,1.8566179504363045,1.690331372599895,2.0380622947190563,1.5750060482770536,2.244209947539762,1000.0,20.0
6561,4.0,2.0,1.0,1.9222742091828895,1.3954618442383213,1.5202322050502097,1.2471717340561403,1.7991635402956692,1.078036066958482,2.043339008652069,1000.0,20.0
6562,4.0,2.0,2.0,1.9222742091828895,1.8709505944546687,1.9993358616530472,1.838199492851989,2.163511364185818,1.770950594454669,2.446439344671016,1000.0,20.0
6563,4.0,2.0,3.0,1.9222742091828895,1.5219280948873626,1.6007732954418699,1.4849843413293644,1.7071897078580374,1.4625652905440325,1.9675585640495261,1000.0,20.0
6564,4.0,2.0,4.0,1.9222742091828895,1.9406454496153462,2.05768228303575,1.928566703606038,2.1684032777125317,1.895815602003358,2.423573430100544,1000.0,20.0
6565,4.0,2.0,5.0,1.9222742091828895,1.9261207468426809,2.045753806423421,1.9115960440700155,2.1707451641566866,1.8667661964580273,2.4355992155897095,1000.0,20.0
6566,4.0,2.0,6.0,1.9222742091828895,1.860964047443681,1.977720784277352,1.8385449966583487,2.150977500432693,1.7509775004326937,2.3609640474436815,1000.0,20.0
6567,4.0,2.0,7.0,1.9222742091828895,1.8954618442383215,2.002268920413289,1.8648029416339622,2.143192766357483,1.8054483912493087,2.3332062193464944,1000.0,20.0
6568,4.0,2.0,8.0,1.9222742091828895,1.9037016960573485,2.015029568260368,1.8667579424993508,2.1596724699955363,1.8219280948873626,2.4013958128023685,1000.0,20.0
6569,4.0,2.0,9.0,1.9222742091828895,1.9588718484453602,2.072937838827389,1.9588718484453602,2.1750060482770532,1.932268399663386,2.4322683996633865,1000.0,20.0
6570,4.0,2.0,0.0,1.9222742091828895,1.8628214475995344,1.9734799655205189,1.8221189251103278,2.1505283037884118,1.7557428725763489,2.3076168896382594,1000.0,21.0
6571,4.0,2.0,1.0,1.9222742091828895,1.5451531398349103,1.6184977497625177,1.5336495722069978,1.7115227861836453,1.5053437789486643,1.9245222278547476,1000.0,21.0
6572,4.0,2.0,2.0,1.9222742091828895,1.8190269457641055,1.9291108429359687,1.764491373015217,2.0929007516933007,1.681986919165173,2.3253095384188365,1000.0,21.0
6573,4.0,2.0,3.0,1.9222742091828895,1.4937095464322432,1.5642953516702482,1.442265953029576,1.6651133040111776,1.4123045014538291,1.8718989992825537,1000.0,21.0
6574,4.0,2.0,4.0,1.9222742091828895,1.7608352833101877,1.8806743105763029,1.716910116586252,2.0279610201881324,1.6043135462719524,2.208926213511001,1000.0,21.0
6575,4.0,2.0,5.0,1.9222742091828895,1.6482387129958878,1.7500192816462319,1.5462525487065404,1.9398079061584648,1.4356485488668327,2.1476425717108585,1000.0,21.0
6576,4.0,2.0,6.0,1.9222742091828895,1.7464353842388933,1.8646781695496315,1.6553859387658465,2.0556893652690222,1.5368037961147487,2.367379961609873,1000.0,21.0
6577,4.0,2.0,7.0,1.9222742091828895,1.7814164026211203,1.898181453419088,1.7020039281172978,2.088278656457952,1.624124307955406,2.356830114998873,1000.0,21.0
6578,4.0,2.0,8.0,1.9222742091828895,1.7849418274376432,1.9049602884765815,1.7090547777503435,2.11797603980388,1.6138166825122482,2.348188747238958,1000.0,21.0
6579,4.0,2.0,9.0,1.9222742091828895,1.8190269457641055,1.928881316294265,1.764491373015217,2.0929007516933007,1.668153868905491,2.336813106046749,1000.0,21.0
6580,4.0,2.0,0.0,1.9222742091828895,1.7697423784657516,1.8796648837927272,1.6974989985430196,2.082682975156475,1.5900204541520975,2.3527804110214783,1000.0,22.0
6581,4.0,2.0,1.0,1.9222742091828895,1.8566532127809328,1.9599160947939938,1.8056459654435508,2.1406827616667017,1.7434611675230671,2.280378116833253,1000.0,22.0
6582,4.0,2.0,2.0,1.9222742091828895,1.4970151057384788,1.5578677734039605,1.429625159735614,1.6847335432399537,1.4120062705126808,1.8982349564760232,1000.0,22.0
6583,4.0,2.0,3.0,1.9222742091828895,1.9494643027794056,2.047535671018374,1.9494643027794056,2.1514691814418354,1.9048983940818545,2.3533931840048865,1000.0,22.0
6584,4.0,2.0,4.0,1.9222742091828895,1.8371323244686169,1.9498891053347176,1.7787590283256953,2.112496937656956,1.7044193908984353,2.3815374341820608,1000.0,22.0
6585,4.0,2.0,5.0,1.9222742091828895,1.8419857583884836,1.9426571906981671,1.7763110566586524,2.10109501246441,1.7141262587381687,2.3523918941911868,1000.0,22.0
6586,4.0,2.0,6.0,1.9222742091828895,1.9196905740496968,2.0257775991794045,1.8993096187903036,2.146802502338317,1.8563316148127171,2.3624718631057835,1000.0,22.0
6587,4.0,2.0,7.0,1.9222742091828895,1.8566532127809328,1.9593861916863686,1.8178008049503271,2.1312824845975884,1.7434611675230671,2.318689441707321,1000.0,22.0
6588,4.0,2.0,8.0,1.9222742091828895,1.7167635991992352,1.8156636865170188,1.6632437369761803,1.984951532376059,1.5258667382801556,2.213778704937713,1000.0,22.0
6589,4.0,2.0,9.0,1.9222742091828895,1.877034168040325,1.9786560011634293,1.8464078759623355,2.111644374308675,1.7842230780418518,2.3054926700582388,1000.0,22.0
6590,4.0,2.0,0.0,1.9222742091828895,1.878826242000037,1.9773875865441157,1.8434823727693002,2.124101150222821,1.7850050698151092,2.3366229816948545,1000.0,23.0
6591,4.0,2.0,1.0,1.9222742091828895,1.9621441567855664,2.0660530586313692,1.9621441567855664,2.1698822041102495,1.939010723062111,2.3737933317577635,1000.0,23.0
6592,4.0,2.0,2.0,1.9222742091828895,1.592000131482205,1.7018986700006575,1.4940541018540932,1.9193275835686876,1.3708164124568476,2.130592112478053,1000.0,23.0
6593,4.0,2.0,3.0,1.9222742091828895,1.9531525874151108,2.0489756556120513,1.9531525874151108,2.151899065369338,1.9210275843211997,2.3753050197867065,1000.0,23.0
6594,4.0,2.0,4.0,1.9222742091828895,1.9141701112307739,2.017063750929567,1.8946752844609198,2.1403991772251274,1.8430626319525258,2.3531753941634355,1000.0,23.0
6595,4.0,2.0,5.0,1.9222742091828895,1.9131663031305892,2.007036878681217,1.892667668260551,2.136386445150862,1.8410550157521566,2.335692423692749,1000.0,23.0
6596,4.0,2.0,6.0,1.9222742091828895,1.742076371229313,1.8405749738635195,1.6579429610671677,2.0394057391465426,1.55835626300398,2.2925491059153096,1000.0,23.0
6597,4.0,2.0,7.0,1.9222742091828895,1.86437676219918,1.973182708417072,1.8467084162614977,2.1465604576632265,1.7561061102133952,2.306842017043719,1000.0,23.0
6598,4.0,2.0,8.0,1.9222742091828895,1.9141701112307732,2.0108190029615787,1.898321068769891,2.133415224055039,1.8430626319525245,2.317950827656988,1000.0,23.0
6599,4.0,2.0,9.0,1.9222742091828895,1.8262097813914584,1.934930121507419,1.7782357358366652,2.1044472544540453,1.6902754059973504,2.326634781579586,1000.0,23.0
6600,4.0,2.0,0.0,1.9222742091828895,1.5156546557441943,1.5764384126729083,1.4767241421505894,1.6842360134911134,1.4538805385749,1.8425874359475214,1000.0,24.0
6601,4.0,2.0,1.0,1.9222742091828895,1.7772925846688998,1.8709671595857202,1.70402487300999,2.0349406442540126,1.5954372523105544,2.2815755145023005,1000.0,24.0
6602,4.0,2.0,2.0,1.9222742091828895,1.520426041486378,1.6108385703784807,1.400516018212312,1.8339436578209387,1.2565148849074508,2.060983326321603,1000.0,24.0
6603,4.0,2.0,3.0,1.9222742091828895,1.7306502730537439,1.8406319270282838,1.6567153767696883,2.044167889388305,1.5505384398606665,2.286016958794134,1000.0,24.0
6604,4.0,2.0,4.0,1.9222742091828895,1.784337198065305,1.8850956381326125,1.7181140998028006,2.0482483546442323,1.6195921007777885,2.2752386998087335,1000.0,24.0
6605,4.0,2.0,5.0,1.9222742091828895,1.7306502730537439,1.8308297593560168,1.6500224216483548,2.0021526290802427,1.5395108354235658,2.2543921209556705,1000.0,24.0
6606,4.0,2.0,6.0,1.9222742091828895,1.6968428034773935,1.783698034238882,1.6275349585004315,1.96527313916019,1.4981121663996437,2.152674914089089,1000.0,24.0
6607,4.0,2.0,7.0,1.9222742091828895,1.8250112108241774,1.9238781894098944,1.7772925846689005,2.088744297189222,1.6822575839744227,2.3239348962840563,1000.0,24.0
6608,4.0,2.0,8.0,1.9222742091828895,1.9591479170272452,2.054073045368372,1.9591479170272452,2.154384677475563,1.9283614557289137,2.3570177095953575,1000.0,24.0
6609,4.0,2.0,9.0,1.9222742091828895,1.5943609377704338,1.6834238601202032,1.47078584595195,1.8802194310203366,1.359549603462112,2.089237893753179,1000.0,24.0
6610,4.0,2.0,0.0,1.9222742091828895,1.851314688649721,1.9399748686161356,1.7965920664796953,2.089061219134215,1.7239408068483446,2.3143703415638566,1000.0,25.0
6611,4.0,2.0,1.0,1.9222742091828895,1.9535209511274696,2.050142877174145,1.9496360908294212,2.1504180911755766,1.9200810879830226,2.3243587129994476,1000.0,25.0
6612,4.0,2.0,2.0,1.9222742091828895,1.8106993328423069,1.9008133917874208,1.748463626065245,2.052373092040963,1.6678777145571442,2.2620678334480777,1000.0,25.0
6613,4.0,2.0,3.0,1.9222742091828895,1.9786885704510973,2.070349022464647,1.988351567258544,2.156452863674035,1.9607533298228317,2.3143029514736253,1000.0,25.0
6614,4.0,2.0,4.0,1.9222742091828895,1.7924876891689534,1.8819401866213112,1.7105309237582678,2.069639164905766,1.6275695669123886,2.2871785667393114,1000.0,25.0
6615,4.0,2.0,5.0,1.9222742091828895,1.957405811425518,2.0506708462078906,1.9574058114255177,2.1551840865096796,1.9181878117716733,2.3393608122909053,1000.0,25.0
6616,4.0,2.0,6.0,1.9222742091828895,1.5917056888227983,1.6885868271800648,1.4860907190487553,1.872555079259185,1.3727120448032897,2.105089298097232,1000.0,25.0
6617,4.0,2.0,7.0,1.9222742091828895,1.939470570797252,2.030504528492796,1.921535330168986,2.1338947243171584,1.8919803273225873,2.337625864193268,1000.0,25.0
6618,4.0,2.0,8.0,1.9222742091828895,1.8254513993116457,1.9201026740412555,1.7667953472362055,2.06793660315577,1.6934969871977734,2.311180966213678,1000.0,25.0
6619,4.0,2.0,9.0,1.9222742091828895,1.939470570797252,2.029313025176368,1.9254201904670343,2.1338947243171584,1.8919803273225873,2.3254201904670344,1000.0,25.0
6620,4.0,2.0,0.0,1.9222742091828895,1.7994427194787623,1.8924111200611349,1.7379913098867248,2.045470331701102,1.6446030445186501,2.283061105431816,1000.0,26.0
6621,4.0,2.0,1.0,1.9222742091828895,1.943109546152209,2.0261506353005316,1.9282012552712657,2.12572406253822,1.8904916402194925,2.3328039850479954,1000.0,26.0
6622,4.0,2.0,2.0,1.9222742091828895,1.8262452584026092,1.9109255978212514,1.7649518721167132,2.0824326775479136,1.6912539120823424,2.249080583775339,1000.0,26.0
6623,4.0,2.0,3.0,1.9222742091828895,1.834920738755788,1.9209093441214309,1.7823028328230706,2.0707495035556764,1.7086048727886998,2.2801665588655333,1000.0,26.0
6624,4.0,2.0,4.0,1.9222742091828895,1.6514770737609425,1.74005778879132,1.564804814329019,1.9132792288758425,1.4556224858186404,2.1078356892138315,1000.0,26.0
6625,4.0,2.0,5.0,1.9222742091828895,1.9580178370331516,2.045749829044393,1.958017837033151,2.1257262743654834,1.9282623025783185,2.342633221648536,1000.0,26.0
6626,4.0,2.0,6.0,1.9222742091828895,1.807554823381845,1.89539661165504,1.7448164257562093,2.068516082468751,1.6570918097305385,2.2692576574254293,1000.0,26.0
6627,4.0,2.0,7.0,1.9222742091828895,1.6514770737609425,1.7410745705086579,1.573990620387769,1.9132792288758425,1.4680334087660971,2.1162343029891284,1000.0,26.0
6628,4.0,2.0,8.0,1.9222742091828895,1.6887565441488555,1.7758291741507257,1.587203688596891,1.978157420765373,1.4768421209055118,2.190793243764954,1000.0,26.0
